水利署轄管河川或排水綠美化場地已認養維護管理案件表,http://wise.wra.gov.tw/dataset/waterresourcesagencyriverordrainagegreenificationadoptedcases,本資料內容蒐集本年度經濟部水利署辦理已認養維護轄管河川或排水等綠美化水岸土地資訊，其資料內容包含：項次、綠美化場地名稱、實際地點、面積〈公頃〉、維護管理單位及備註等。上述資訊可以讓民眾更加瞭解經濟部水利署年度執行綠美化水岸土地維護成果及可供周遭民眾休閒遊憩使用之河川或排水綠美化場地資訊，也可讓民眾瞭解本年度民間企業、團體或機構協助政府辦理綠美化場地清潔...
臺灣溫泉監測季報,http://wise.wra.gov.tw/dataset/taiwanhotspringobservationquarterlyreport,溫泉為臺灣所擁有的珍貴天然資源，為確保各地區溫泉資源的永續發展，建置及整合溫泉監測網是落實溫泉管理最重要的基礎工作。有效利用詳實、精確與完整的監測網，以驗證溫泉區可開發總量之推估是否正確，亦可運用於泉溫、泉質、水位即時預警應變之使用。長期且充分校驗之監測數據，更是進一步研析溫泉形成、補注與行政管理技術之參考。經濟部水利署自100年起辦理礁溪及四重溪之溫...
水利工程契約範本,http://wise.wra.gov.tw/dataset/hydraulicengineeringcontractsconventions,本資料集主要包含契約文件及效力、履約標的及地點、契約價金之給付、契約價金之調整、契約價金之給付條件、稅捐、履約期限、材料機具及設備、施工管理、監造作業、工程品管、災害處理、保險、保證金、驗收、操作維護資料及訓練、保固、遲延履約、權利及責任、契約變更及轉讓、契約終止解除及暫停執行、爭議處理及其他等。本資料集係依據行政院公共工程委員會所提供工程契約範本，並...
水利知識文章,http://wise.wra.gov.tw/dataset/hydraulicengineeringknowledgarticle,本資料集包含蒐集相關河川生態廊道、河川生態工程、生態旅遊、河川棲地等水利生態領域之相關學術研討會、產官學會、論壇、講座等的活動訊息或文章。本資料集係由水利署資訊室水利知識服務網資料庫管理系統所提供。主要以「預知民眾需求」、「環境教育」、「學術研究」為導向配合水利署河川水利生態主軸，進行相關訊息、文章資料蒐集、匯總與露出。每年不定期收錄活動訊息。期能透過...
警戒水位值,http://wise.wra.gov.tw/dataset/evaluatedalertwaterlevel,河川警戒水位係依水利法第七十四條：主管機關應酌量歷年水勢，決定設防之水位或日期。水利法施行細則第五十二條：本法第七十四條第一項所稱設防之水位，指由主管機關公告分級之警戒水位。河川管理辦法第二十六條：每一河川之警戒水位，由各該主管機關訂定並公告之。因此，依水利法施行細則第五十二條將警戒水位分為三級，並依各級警戒水位應採行措施分別訂定其預警時間。其中，一級...
自來水管承裝商聘僱中人員統計資料,http://wise.wra.gov.tw/dataset/hiringemployeestatisticsinformationoftapwaterpipeinstallationfactory,「自來水管承裝商」係指承攬裝修自來水導水、送水、配水管線及自來水用戶用水設備工程業務之公司或商號，須向所在地之主管機關進行「營業許可」申請後始得營業，分為甲、乙、丙三等，應具備資格、承辦工程範圍、及需聘僱人數均有差別。「自來水管承裝技工」指自來水管承裝商僱用裝修自來水導水、送水、配水管線及自來水用戶用水設備之技工。自來水管承裝技工考驗辦法依自來水法第九...
水利署列管計畫基本資料,http://wise.wra.gov.tw/dataset/waterresourcesagencycontrolledprojectinformation,為落實執行行政院列管計畫、行政院公共工程委員會一億元以上公共建設計畫、經濟部年度重要施政計畫及提升水利署計畫執行管考工作績效，故水利署建置相關系統，一方面，提供署內計畫控管人員定期填報列管計畫進度；另一方面，提供各業務單位透過系統定期回報發包工程、委託規劃執行進度及辦理情形。本資料集主要提供水利署受列管的計畫，其內容為每個月更新一次的列管計畫基本資料內...
枯旱預警,http://wise.wra.gov.tw/dataset/droughtwarning,本資料集主要係提供臺灣地區供水情勢(枯旱預警)通報，依通報日期將臺灣地區分為臺北市及新北市部分地區、新北市板新地區、基隆市及新北市汐止區、新北市部分地區、桃園市及新北市林口區、新竹縣(市)、苗栗縣、臺中市及彰化縣北部地區、南投縣、彰化縣南部地區、雲林縣、嘉義縣(市)、臺南市、高雄市、屏東縣北部地區、屏東縣南部地區、宜蘭縣、花蓮縣、臺東縣、澎湖縣、金門縣...
水利署地層下陷GPS測站監測資訊,http://wise.wra.gov.tw/dataset/waterresourcesagencycontinuouslandsubsidencegpsstationsubsidenceobservationdata,本資料集提供全臺地層下陷地區水利署所屬GPS連續固定站之高程資訊，讓使用者瞭解現有GPS連續固定站監測的資料時間段，與其對應的高程結果；目前署內共計有13個GPS固定站，包括彰化西港國小、新生國小、湖南國小、溪州國小、雲林新興國小、土庫國中、客厝國小、光復國小、林內國中、宏崙國小、台大醫院雲林虎尾院區、明德國小及嘉義布袋國小GPS固定站等。GPS連續固...
水利署地層下陷GPS測站基本資料,http://wise.wra.gov.tw/dataset/waterresourcesagencycontinuouslandsubsidencegpsstationprofile,本資料集提供全臺地層下陷地區水利署所屬GPS連續固定站之基本資訊，目前署內共計有13個GPS固定站，包括彰化西港國小、新生國小、湖南國小、溪州國小、雲林新興國小、土庫國中、客厝國小、光復國小、林內國中、宏崙國小、台大醫院雲林虎尾院區、明德國小及嘉義布袋國小GPS固定站等；GPS固定站設備主要包含GPS接收儀、網路系統、溫控散熱系統、防落雷突波裝置、備用...
牡丹水庫即時水情資訊,http://wise.wra.gov.tw/dataset/mudanreservoirrealtimedata,提供水利署南區水資源局所轄牡丹水庫即時水情資料，資料內容包括水庫水位、有效蓄水量、時雨量、本日累積雨量、觀測時間等。水位資料係於水庫適當位置設置水位計，於整點擷取水庫水位資料，並透過傳輸系統傳回管理單位資料庫。測得水庫水位資料後，並依據水庫淤積測量結果，即可得水庫有效蓄水量資料。時雨量資料則於水庫集水區適當位置設置多處雨量計，透過傳輸系統傳回管理單位資...
曾文水庫即時水情資訊,http://wise.wra.gov.tw/dataset/zengwenreservoirrealtimedata,提供水利署南區水資源局所轄曾文水庫即時水情資料，資料內容包括水庫水位、有效蓄水量、時雨量、本日累積雨量、觀測時間等。水位資料係於水庫適當位置設置水位計，於整點擷取水庫水位資料，並透過傳輸系統傳回管理單位資料庫。測得水庫水位資料後，並依據水庫淤積測量結果，即可得水庫有效蓄水量資料。時雨量資料則於水庫集水區適當位置設置多處雨量計，透過傳輸系統傳回管理單位資...
地下水觀測井位置圖_現存,http://wise.wra.gov.tw/dataset/existedgroundwaterwelllocation,"1.本資料集主要描述水利署暨所屬機關管轄地下水水質監測站位置圖，用以提供各政府機關及受政府機關委託計畫之民間機構、團體或學術單位使用，欄位顯示為現存站區域位置名稱，地理空間資料表現形式為點，
2.資料筆數總計767筆。..."
水庫營運,http://wise.wra.gov.tw/dataset/reservoirsoperationstatisticaldata,台灣早年即有水庫之建設，水庫管理更是本署的重要工作項目之一，本署每年針對公告水庫的基本資料進行維護，由水庫之管理單位依營管需要測量後並更新產製，內容包括年度、地區別、水庫名稱、期初存水量、進水量、發電水量(放流、回流)、各標的用水量(總計、農業用水、生活用水、工業用水)、其他放流量、洩洪量、損耗水量、年底水庫水量(期末存水量、淤積增減量、水位)等欄位，...
水源保育與回饋計畫執行成果經費統計(鄉鎮市區公所),http://wise.wra.gov.tw/dataset/waterresourceconservationandcompensationfundstatistics_x0028_towncityanddistrictoffice_x0029_,依自來水法第12-2條規定所徵收之水源保育與回饋費，由各保護區成立專戶運用小組管理運用，專供水質水量保護區內辦理水資源保育與環境生態保育基礎設施、居民公共福利回饋及受限土地補償之用，其支用項目依自來水法第12條之2第3項規定如下：一、辦理水資源保育、排水、生態遊憩觀光設施及其他水利設施維護管理事項。二、辦理居民就業輔導、具公益性之水資源涵養與保育之地方...
水庫淤積量,http://wise.wra.gov.tw/dataset/reservoirssedimentationstatisticaldata,台灣早年即有水庫之建設，水庫管理更是本署的重要工作項目之一，本署每年針對公告水庫的基本資料進行維護，由水庫之管理單位依營管需要測量後並更新產製，內容包括年度、地區別、水庫名稱、設計總容量、設計有效容量、目前總容量、目前有效容量、最近完成庫容測量時間、水庫淤積量等欄位，資料逐年更新，做為本署掌握各水庫淤積狀況的依據，並根據各水庫淤積狀況評估水庫壽命，執行...
水庫基本資料,http://wise.wra.gov.tw/dataset/reservoirsinformation,台灣早年即有水庫之建設，水庫管理更是本署的重要工作項目之一，本署每年針對公告水庫的基本資料進行維護，由水庫之管理單位依營管需要測量後並更新產製，內容包括年度、地區別、水庫名稱、所在(或越域引水)溪流名稱、位置(縣(市)鄉鎮)、型式、壩堰高、壩堰長、集水區面積、滿水位面積、設計總容量、設計有效容量、目前總容量、目前有效容量、最近完成庫容測量時間、功能等欄...
中央管水門,http://wise.wra.gov.tw/dataset/centralcontrolledwatergate,"資料來源為經濟部水利署104年辦理「中央管水門及抽水站資料庫建置計畫」,計畫範圍涵蓋全省中央管河川、區域排水及海堤水門,透過蒐集處理歷年水利建造物、水門資料卡、河川局水門維護廠商書圖報告等資料蒐集,歸納整理水門總數共計3957座,配合現有水門資料之蒐集與記錄,採現地調查方式,進行定位,坐標為TWD97【2010】坐標系統。屬性資料建置依據現地定位資訊進..."
中央管排水,http://wise.wra.gov.tw/dataset/centralcontrolleddrainage,資料來源為經濟部水利署水利規劃試驗所99年「中央管區域排水GIS系統建置及資料之統計分析」，所統整中央管區域排水系統資料，併同補充蒐集資料及現場調查資料進行數化建置之圖資。本計畫以公告之中央管區域排水，計36條排水，包含深澳坑溪排水、大內坑溪排水、塔寮坑溪排水、鶯歌溪(兔子坑溪)排水、福興溪排水、伯公岡支線、六股溪排水、德盛溪排水、四湖支線、鹽港溪排水...
中央管海堤,http://wise.wra.gov.tw/dataset/centralcontrolledseadike,資料來源為經濟部水利署98年辦理臺灣北部地區及中部地區、99年辦理臺灣南部地區及東部地區海岸海岸數值圖資建置及開發空間資訊系統全面調查管轄之一般性海堤歷年來所位屬之行政區域、建造數量、名稱、屬性及數化海岸線長度等基本資料，另加入100年度辦理主要離島地區(龜山島、小琉球、綠島、蘭嶼與澎湖群島)以及金門、馬祖地區，以航測技術產製海岸區正射影像及衛星影像圖...
中央管河川河堤,http://wise.wra.gov.tw/dataset/centralcontrolledriverbank,資料來源為經濟部水利署自102年度至104年度透過調查中央管河川水系治理計畫範圍之防洪工程基本資料，第一年期於102年度執行，包括淡水河、蘭陽溪、和平溪、鳳山溪、頭前溪、中港溪、後龍溪及大安溪等共八條河川；第二年期於103年度執行，包括大甲溪、烏溪、濁水溪、北港溪、朴子溪、八掌溪、急水溪及曾文溪等共八條河川；第三年期於104年度執行，包括鹽水溪、二仁溪...
水利署_施政計畫,http://wise.wra.gov.tw/dataset/waterresourcesagencyadministrativeplan,本資料內容係提供水利署施政計畫，包含重要河川環境營造計畫、海岸環境營造計畫及區域排水整治及環境營造計畫，說明約略含括計畫緣起（依據、未來環境預測、問題評析）、計畫目標（目標說明、達成目標之限制、預期績效指標及評估基準）、現行相關政策及方案之檢討（現行政策、改進策略建議）、執行策略方法（執行策略、主要工作、分年執行策略、執行步驟與分工）、期程與資源需求（...
水利署_行政指導文書,http://wise.wra.gov.tw/dataset/waterresourcesagencyadministrativeguidancedocuments,本資料內容包括防災避災工具、經濟部水利署轄管綠美化水岸土地維護管理要點、河川區域種植申請、水源保育與回饋業務、核發土地使用未違反水利法證明文件、地下水水權臨時用水登記申請手冊、地面水水權登記申請手冊、水庫蓄水範圍內施設建造物申請規定、節水小撇步及建築物雨水貯留利用之水質建議值等，期能藉此資訊的公布使民眾對相關要點與規定能獲得相當之理解及認識。...
水利署_相關行政救濟案例,http://wise.wra.gov.tw/dataset/waterresourcesagencyadministrativeremedycases,本資料內容除包括總目錄，提供案例彙編目錄及案例摘要與依據之法條外，主要係就水利法規（包括水利法、水權登記審查作業要點、溫泉法及溫泉開發許可辦法等）常見案例予以介紹，於每一則案例中，其內容除個案事實簡介外，尚包括訴願及行政救濟之理由，並附有訴願決定書、法院判決等文書連結以供查詢，期能藉此使同仁與民眾對水利法規或相關案例能獲得相當之理解及認識。...
防汛備料地點,http://wise.wra.gov.tw/dataset/flooddefensemateriallocation,"
本資料集主要描述水利署暨所屬機關管轄防汛備料地點資料，用以提供各政府機關及受政府機關委託計畫之民間機構、團體或學術單位使用，欄位顯示為防汛備料地點位置中文名稱，地理空間資料表現形式為點，資料筆數總計114筆。..."
抽水站位置圖,http://wise.wra.gov.tw/dataset/waterpumpingstationlocation,"
本資料集主要描述水利署暨所屬機關管轄近海雨量站現存站位置圖資料，用以提供各政府機關及受政府機關委託計畫之民間機構、團體或學術單位使用，欄位顯示為抽水站名稱，地理空間資料表現形式為點，資料筆數總計83筆。
防洪抽水站多設置於已完成整治之河道，於洪鋒通過時，水門已關閉之狀況下，將堤內積水以機械方式抽送至堤防外。
使用Google..."
水資源分區圖,http://wise.wra.gov.tw/dataset/waterresourceszoning,"
本資料集主要描述水資源分區圖資料，用以提供各政府機關及受政府機關委託計畫之民間機構、團體或學術單位使用，欄位顯示為區域範圍，地理空間資料表現形式為面，資料筆數總計4筆。
臺灣本島地區水資源分區，區分為北、中、南、東4區，並以縣市為空間單元進行區分。
使用Google..."
水資源局轄區範圍圖,http://wise.wra.gov.tw/dataset/waterresourcesofficejurisdiction,"
本資料集主要描述水資源局轄區範圍圖資料，用以提供各政府機關及受政府機關委託計畫之民間機構、團體或學術單位使用，欄位顯示為區域範圍，地理空間資料表現形式為面，資料筆數總計3筆。
水利署共設有北、中、南區水資源局，主要管理臺灣與離島地區水資源、水質水量之保護等工作，並再下轄各水庫、堰、壩等管理機關。
使用Google..."
水源特定區圖,http://wise.wra.gov.tw/dataset/watersourcesdistrict,"
本資料集主要描述水源特定區圖資料，用以提供各政府機關及受政府機關委託計畫之民間機構、團體或學術單位使用，欄位顯示為區域範圍，地理空間資料表現形式為面，資料筆數總計1筆。..."
自來水水質水量保護區圖,http://wise.wra.gov.tw/dataset/waterqualityandquantityprotectionarea,"
本資料集主要描述自來水水質水量保護區圖資料，用以提供各政府機關及受政府機關委託計畫之民間機構、團體或學術單位使用，欄位顯示為自來水水質水量保護區中文名稱，地理空間資料表現形式為面，資料筆數總計113筆。
依自來水法第11條規定劃設，為確保水質與水量供應品質，範圍內限制或禁止開發或污染行為。..."
水庫堰壩位置圖,http://wise.wra.gov.tw/dataset/reservoirdamlocation,"
本資料集主要描述水利署暨所屬機關管轄水庫、堰、壩等設施位置資料，水庫、堰、壩為人為工程，多設於河川、湖泊、水庫等地區。用以提供各政府機關及受政府機關委託計畫之民間機構、團體或學術單位使用，欄位顯示為水庫堰壩名稱，地理空間資料表現形式為點，資料筆數總計117筆。
使用Google..."
海氣象資料浮標站位置圖,http://wise.wra.gov.tw/dataset/distributionofwaterresourcesagencyscoastaldatabuoys,"
本資料集主要描述水利署暨所屬機關管轄海氣象資料浮標站位置圖資料，用以提供各政府機關及受政府機關委託計畫之民間機構、團體或學術單位使用，欄位顯示為測站名稱，地理空間資料表現形式為點，資料筆數總計5筆。..."
河川局管轄範圍圖,http://wise.wra.gov.tw/dataset/rivermanagementofficejurisdiction,"
本資料集主要描述水利署暨所屬機關管轄全臺河川流域範圍，水利署轄下共區分為10個河川局，共轄管臺灣25條中央管河川流域之河川水文、水理、水文氣象等資料。
河川局管轄範圍圖資料，用以提供各政府機關及受政府機關委託計畫之民間機構、團體或學術單位使用，欄位顯示為河川局中文名稱，地理空間資料表現形式為面，資料筆數總計10筆。
使用Google..."
近海水文氣象站位置圖,http://wise.wra.gov.tw/dataset/coastaloceanweatherstationlocation,"
本資料集主要描述水利署暨所屬機關管轄近海水文氣象站位置圖資料，用以提供各政府機關及受政府機關委託計畫之民間機構、團體或學術單位使用，欄位顯示為測站名稱，地理空間資料表現形式為點，資料筆數總計12筆。..."
近海水文潮位站位置圖,http://wise.wra.gov.tw/dataset/coastaloceantidestationlocation,"
本資料集主要描述水利署暨所屬機關管轄近海水文氣象站位置圖資料，用以提供各政府機關及受政府機關委託計畫之民間機構、團體或學術單位使用，欄位顯示為測站名稱，地理空間資料表現形式為點，資料筆數總計12筆。
近海水文潮位站主要觀測項目為潮位高程，目前已全部採用自動化觀測設備進行觀測，正常觀測為每小時潮位變化。
本資料僅納入測站基本資料，不包括實際觀測成果。..."
水利署雨量站位置圖_已廢站,http://wise.wra.gov.tw/dataset/waterresourcesagencyabolishedprecipitationstationlocation,"
本資料集主要描述水利署暨所屬機關管轄近海雨量站已廢站位置圖資料，用以提供各政府機關及受政府機關委託計畫之民間機構、團體或學術單位使用，欄位顯示為已廢測站名稱，地理空間資料表現形式為點，資料筆數總計76筆。
為充分隨時接收水情即時資訊，於各河川集水區及河道設置雨量站、水位站等，其目的在於從事一周詳之水文水理觀測，以獲取充分之基本資料。..."
水利署雨量站位置圖_現存站,http://wise.wra.gov.tw/dataset/waterresourcesagencyexistedprecipitationstationlocation,"
本資料集主要描述水利署暨所屬機關管轄近海雨量站現存站位置圖資料，用以提供各政府機關及受政府機關委託計畫之民間機構、團體或學術單位使用，欄位顯示為現存測站名稱，地理空間資料表現形式為點，資料筆數總計215筆。
為充分隨時接收水情即時資訊，於各河川集水區及河道設置雨量站、水位站等，其目的在於從事一周詳之水文水理觀測，以獲取充分之基本資料。..."
河川流量測站位置圖_已廢站,http://wise.wra.gov.tw/dataset/abolishedriverflowobservatorylocation,"
本資料集為描述水利署主管25條中央管河川設置之河川流量觀測站空間位置資料，用以提供各政府機關及受政府機關委託計畫之民間機構、團體或學術單位使用，欄位顯示為已廢測站名稱，地理空間資料表現形式為點，資料筆數總計339筆。
水利署所屬河川流量站已全部採用自動記錄方式觀測水位後，再依水位流量率定曲線轉換為流量。..."
河川流量測站位置圖_現存站,http://wise.wra.gov.tw/dataset/existedriverflowobservatorylocation,"
本資料集為描述水利署主管25條中央管河川設置之河川流量觀測站空間位置資料，用以提供各政府機關及受政府機關委託計畫之民間機構、團體或學術單位使用，欄位顯示為測站名稱，地理空間資料表現形式為點，資料筆數總計104筆。
水利署所屬河川流量站已全部採用自動記錄方式觀測水位後，再依水位流量率定曲線轉換為流量。..."
河川水位測站位置圖_已廢站,http://wise.wra.gov.tw/dataset/abolishedriverstageobservatorylocation,"
本資料集為描述水利署主管25條中央管河川設置之河川水位觀測站空間位置資料，用以提供各政府機關及受政府機關委託計畫之民間機構、團體或學術單位使用，欄位顯示為已廢測站名稱，地理空間資料表現形式為點，資料筆數總計168筆。
水利署所屬河川水位站已全部採用自動記錄方式觀測，本資料僅納入測站基本資料，不包括實際觀測成果之時序資料。
使用Google..."
河川水位測站位置圖_現存站,http://wise.wra.gov.tw/dataset/existedriverstageobservatorylocation,"
本資料集為描述水利署主管25條中央管河川設置之河川水位觀測站空間位置資料，用以提供各政府機關及受政府機關委託計畫之民間機構、團體或學術單位使用，欄位顯示為現存測站名稱，地理空間資料表現形式為點，資料筆數總計264筆。
水利署所屬河川水位站已全部採用自動記錄方式觀測，本資料僅納入測站基本資料，不包括實際觀測成果之時序資料。
使用Google..."
水資源研究發展專題報導,http://wise.wra.gov.tw/dataset/waterresourceresearchanddevelopmentprojectreport,收錄國內外水資源專業新知，經濟部水利署水利規劃試驗所（以下簡稱水規所），執行重大水利建設規劃試驗、建置與分享完整水利知識庫、提昇同仁研發的核心能力等措施，為臺灣水利事業作出卓越貢獻，未來更將持續引領臺灣水利規劃邁向新紀元，其中水資源研究發展專題報導係由水規所提供，資料建置的概念源自知識管理的內隱知識外露化，以各課室業務權責進行的規劃研究項目做專題式的說...
即時水位資料,http://wise.wra.gov.tw/dataset/realtimewaterlevel,經濟部水利署發布所屬分布於全台灣中央管河川或區域排水之水位觀測站所觀測之即時水位資料，資料內容包括各水位站當下最新之觀測水位資料、觀測日期及時間、水位站站號等。水位站即時觀測資料為每10分鐘紀錄1筆，因此資料更新頻率最快為每10分鐘1次。由於即時水位資料為即時發布之原始資料，因此資料未經任何檢核及品管程序，且資料可能因訊號傳輸中斷、儀器故障等因素導致部...
歷史淹水資料,http://wise.wra.gov.tw/dataset/historicalfloodingarea,本署河川局於中央氣象局發布豪大雨特報或颱風警報，倘轄區內降雨及積(淹)水達一定規模致發生淹水災害者，視災情自行啟動淹水災害調查，並由本署水利規劃試驗所彙整。僅供本署分析歷次淹水災害致災事件、範圍，以利工程成效分析之參考。本資料係屬大尺度之淹水調查。局部、零星、都市道路或低漥農漁塭區淹積水範圍則不在調查範圍內。本調查資料受限調查時間、人力及經費等諸多因素...
水利署_支付或接受之補助,http://wise.wra.gov.tw/dataset/waterresourcesagencysubsidycases,提供補助地方政府案件及捐助民間團體及個人案件
水利署_支付或接受之補助,http://wise.wra.gov.tw/dataset/waterresourcesagencysubsidycases,提供補助地方政府案件及捐助民間團體及個人案件
淹水潛勢圖,http://wise.wra.gov.tw/dataset/inundationprobabilitymaps,淹水潛勢圖是經設計降雨情境、特定水文地文條件及水理模式演算，模擬防洪設施於正常運作下可能的淹水情形。淹水潛勢圖之內容包含透過降雨組體圖說明設計降雨情境、依據不同淹水深度級距以不同顏色標示該淹水深度之範圍、使用限制說明。淹水潛勢圖係為預先掌握災害風險而產製，目前淹水潛勢圖無法模擬未來颱洪事件的降水歷程與淹水狀況，故產製時係依據水文分析之結果，設定不同之降...
水利署_預算書,http://wise.wra.gov.tw/dataset/waterresourcesagencybudgetreport,提供年度預算
水利署電子報,http://wise.wra.gov.tw/dataset/waterresourcesagencyelectronicnewspaper,本資料集透過每週發行之電子報，提供水利署焦點、專欄、活動、人事、統計、公告、成效、防災、宣導、樂活等水利相關事項。作為收集資料之入口，各項資料成為知識物件，流向河川知識服務網分類、儲存，建立核心知識庫，並利用該平台已建立之功能，整合e河川各項主題網站及水利規劃所臺灣河川復育網之資料，蒐集及探索河川知識元件，建立水利知識家資料庫、發展水利知識檢索工具、主...
河川代碼,http://wise.wra.gov.tw/dataset/rivercode,"台灣地區河川(含部分排水)代碼
備註：部分欄有空值係因代碼表有主流及支流上下層從屬關係，故需保留。"
水資源投資分析資料,http://wise.wra.gov.tw/dataset/waterresourceinvestmentanalysisinformation,本資料集主要提供臺灣地區歷年水資源投資概況，包含水資源投資金額調查及國內資本形成，生產毛額等經濟性數據蒐集成果。本資料集係由水利署水資源投資分析資料管理系統所提供，其調查彙整歷年中央各目的事業主管機關、縣市政府、農田水利會與國營事業單位等之水資源投資金額，為水資源投資分析資料統一之管理及查詢網站。本資料集內容關鍵在於掌握水資源投資金額與國內經濟概況，讓...
水利節表揚大會影像集,http://wise.wra.gov.tw/dataset/hydraulicengineeringfestivalawardceremonyvideoset,為表彰對水利業務有特殊、重大或傑出貢獻之人員，增進社會大眾對水利節慶的重視，廣為宣導愛護水資源觀念，鼓勵水利從業人員及全民參與水資源環境之永續發展，充分運用民間資源促進水利業務之推動，水利署每年於6月6日水利節期間，辦理水利節表揚大會等慶祝活動。本年度水利署愛水節水活動計畫以「善水‧惜水」為主軸，強調面對氣候變遷、自然環境改變及水資源匱乏的新挑戰，我們...
水利署及所屬單位會計報告,http://wise.wra.gov.tw/dataset/waterresourcesagencyunitaccountingreport,本資料集包括：「經費類平衡表、經費類現金出納表、經費累計表、以前年度歲出保留數餘額表、歲入類平衡表、歲入類現金出納表、歲入累計表、以前年度歲入保留數餘額表」。
水利署公務統計報表,http://wise.wra.gov.tw/dataset/waterresourcesagencyregisterstatisticalreport,提供公務統計報表
水資源作業基金法定預算,http://wise.wra.gov.tw/dataset/waterresourcesoperationfundsubordinateagencybudget,本資料集包括：「收支預計表及說明、現金流量預計表及補充說明、預計平衡表、餘絀撥補預計表」。
海水淡化廠營運概況,http://wise.wra.gov.tw/dataset/stateofdesalinationplantoperation,年報，次年4月底前上載；統計海水淡化廠之實際營運時間、海水取水量、實際造水量、濃鹽水排放量
自來水供水普及率,http://wise.wra.gov.tw/dataset/saturationofwatersupply,半年報，3月15日、9月15日前上載；按機構別(台灣自來水公司(一至十二區管理處)、臺北自來水事業處、金門、連江自來水廠)，提供人數計算之自來水供水普及率
河川名詞庫,http://wise.wra.gov.tw/dataset/riverterminologylibrary,為強化「名詞」成為水利署各資料串聯之主要媒介，利用「名詞庫」建立「鍵結資料」資料庫，河川名詞庫整合規劃將E河川網、本署全球資訊網、台灣河川復育網、永續公共工程專屬網、河川法規及e河川知識團等相關名詞單元內容納入名詞庫，利用知識服務網已建立之功能，彙整水利之各項資料，蒐集及探索知識元件，建立水利知識家資料庫、並利用名詞庫串聯建立文章之關聯，目前資料持續更...
水利署河川主題網站,http://wise.wra.gov.tw/dataset/waterresourcesagencyriverthemewebsite,本資料集主要係彙整水利署以及所屬機關河川主題之網站進行列表，並轉化成開放資料服務，期能提供使用者方辦查詢到河川相關網站並提供多元化資料開放格式給公眾加值應用，藉以提升水利資源資料運用效率及施政透明度，落實資源資訊共用共享理念。已將各主題網、台灣河川復育網、永續公共工程專屬網、水利電子報主題網、水資料應用平臺……等河川相關網站加以整理，並都納入知識網資訊...
水質水量保護區基本資料,http://wise.wra.gov.tw/dataset/waterqualityandquantityprotectionareaprofile,自來水水質水量保護區公告資料，包括公告日期、公告面積以及涵蓋範圍資訊。
河川局遠端監控影像,http://wise.wra.gov.tw/dataset/riverenvironmentalsurveillancegimage,本資料集為水利署各河川局疏濬工區遠端監控影像。本資料集係彙整水利署河川局各疏濬工區設置之管制站之監控影像，藉由管制站監控疏濬工區，使保全人員與巡防駐衛警能即時掌握狀況，以防範疏濬工區範圍內在「非作業時段出料」之違法行為、砂石車出場時確實加蓋防塵網以符合環保規範等；另外，砂石車在疏濬工區若大排長龍，則導致交通問題。透過影像與其管理者管理APP可進行線上監...
水利署藻類調查資料,http://wise.wra.gov.tw/dataset/waterresourcesagencyecologicalsurveydataofalgae,本資料集主要包含調查所在的流域、河川、樣點、日期、物種、使用方法以及數量。本資料集係由水利署水利規劃試驗所河川情勢調查資料庫管理系統所提供，彙整統合水利署歷年所完成之河川情勢資料，為河川情勢調查資料統一之管理及查詢網站。期盼作為河川水資源管理，生態環境維護、及對河川區域構造物辦理環境改善規劃需求時之參考資料。本資料集內容關鍵在於藻類物種、位置、時間，讓...
水利署蝦蟹貝類調查資料,http://wise.wra.gov.tw/dataset/waterresourcesagencyecologicalsurveydataofprawncrab,本資料集主要包含調查所在的流域、河川、樣點、日期、物種、使用方法以及數量。本資料集係由水利署水利規劃試驗所河川情勢調查資料庫管理系統所提供，彙整統合水利署歷年所完成之河川情勢資料，為河川情勢調查資料統一之管理及查詢網站。期盼作為河川水資源管理，生態環境維護、及對河川區域構造物辦理環境改善規劃需求時之參考資料。本資料集內容關鍵在於蝦蟹貝類物種、位置、時間...
水利署植物調查資料,http://wise.wra.gov.tw/dataset/waterresourcesagencyecologicalsurveydataofplantae,本資料集主要包含調查所在的流域、河川、樣點、日期、物種、使用方法以及數量。本資料集係由水利署水利規劃試驗所河川情勢調查資料庫管理系統所提供，彙整統合水利署歷年所完成之河川情勢資料，為河川情勢調查資料統一之管理及查詢網站。期盼作為河川水資源管理，生態環境維護、及對河川區域構造物辦理環境改善規劃需求時之參考資料。本資料及內容關鍵在於物種、位置、時間，讓使用...
水利署鳥類調查資料,http://wise.wra.gov.tw/dataset/waterresourcesagencyecologicalsurveydataofaves,本資料集主要包含調查所在的流域、河川、樣點、日期、物種、使用方法以及數量。本資料集係由水利署水利規劃試驗所河川情勢調查資料庫管理系統所提供，彙整統合水利署歷年所完成之河川情勢資料，為河川情勢調查資料統一之管理及查詢網站。期盼作為河川水資源管理，生態環境維護、及對河川區域構造物辦理環境改善規劃需求時之參考資料。本資料及內容關鍵在於物種、位置、時間，讓使用...
水利署陸上昆蟲類調查資料,http://wise.wra.gov.tw/dataset/waterresourcesagencyecologicalsurveydataofinsecta,本資料集主要包含調查陸上昆蟲類所在的流域、河川、樣點、日期、物種、使用方法以及數量。本資料集係由水利署水利規劃試驗所河川情勢調查資料庫管理系統所提供，彙整統合水利署歷年所完成之河川情勢資料，為河川情勢調查資料統一之管理及查詢網站。期盼作為河川水資源管理，生態環境維護、及對河川區域構造物辦理環境改善規劃需求時之參考資料。本資料集內容關鍵在於陸上昆蟲類物種...
